am_id,amenity,hotel_id
22938,"Wardrobe / wardrobe",21113825
22939,"Bottled water",21113825
22940,"Laptop safe",21113825
22941,"Private bathrooms",21113825
22942,"Tile / marble floor",21113825
22943,"Electric kettle",21113825
22944,"Flatscreen TV",21113825
22945,"Sofa bed",21113825
22946,"Complimentary toiletries",21113825
22947,"City view",21113825
22948,"Landmark view",21113825
22949,"Bridal suite",21113825
22950,"Non-smoking rooms",21113825
22951,Suites,21113825
22952,"Family rooms",21113825
22953,"Free parking",21337691
22954,"Free High Speed Internet (WiFi)",21337691
22955,"Free breakfast",21337691
22956,"Nightclub / DJ",21337691
22957,"Airport transportation",21337691
22958,"Meeting rooms",21337691
22959,"Adults only",21337691
22960,"Rooftop terrace",21337691
22961,"Car park",21337691
22962,Wifi,21337691
22963,"Bar / lounge",21337691
22964,Restaurant,21337691
22965,"Breakfast available",21337691
22966,"Breakfast in the room",21337691
22967,"Complimentary tea",21337691
22968,"Complimentary welcome drink",21337691
22969,"Car hire",21337691
22970,"Taxi service",21337691
22971,"24-hour security",21337691
22972,"Baggage storage",21337691
22973,"Chapel / shrine",21337691
22974,"Currency exchange",21337691
22975,"Executive lounge access",21337691
22976,Newspaper,21337691
22977,"Outdoor furniture",21337691
22978,"Shared lounge / TV area",21337691
22979,"First aid kit",21337691
22980,Infirmary,21337691
22981,Umbrella,21337691
22982,"24-hour check-in",21337691
22983,"24-hour front desk",21337691
22984,"Express check-in / check-out",21337691
22985,"Private check-in / check-out",21337691
22986,"Clothes dryer",21337691
22987,"Dry cleaning",21337691
22988,"Laundry service",21337691
22989,"Ironing service",21337691
22990,"Allergy-free room",21337691
22991,"Blackout curtains",21337691
22992,"Air conditioning",21337691
22993,Desk,21337691
22994,"Coffee / tea maker",21337691
22995,"Cable / satellite TV",21337691
22996,"Extra long beds",21337691
22997,"Walk-in shower",21337691
22998,"Soundproof rooms",21337691
22999,"Air purifier",21337691
23000,Housekeeping,21337691
23001,"Interconnected rooms available",21337691
23002,"Private balcony",21337691
23003,"Room service",21337691
23004,Safe,21337691
23005,"Seating area",21337691
23006,Sofa,21337691
23007,Telephone,21337691
23008,"VIP room facilities",21337691
23009,"Wardrobe / wardrobe",21337691
23010,"Bottled water",21337691
23011,"Clothes rack",21337691
23012,Iron,21337691
23013,"Laptop safe",21337691
23014,"Private bathrooms",21337691
23015,"Tile / marble floor",21337691
23016,"Wake-up service / alarm clock",21337691
23017,"Electric kettle",21337691
23018,"Flatscreen TV",21337691
23019,"Sofa bed",21337691
23020,"Bath / shower",21337691
23021,"Complimentary toiletries",21337691
23022,"Hair dryer",21337691
23023,"City view",21337691
23024,"Bridal suite",21337691
23025,"Non-smoking rooms",21337691
23026,Suites,21337691
23027,"Family rooms",21337691
23028,"Smoking rooms available",21337691
23029,"Free parking",21348831
23030,"Free High Speed Internet (WiFi)",21348831
23031,"Fitness / spa changing rooms",21348831
23032,"Free breakfast",21348831
23033,"Game room",21348831
23034,"Board games / puzzles",21348831
23035,"Kids stay free",21348831
23036,"Children's television networks",21348831
23037,"Valet parking",21348831
23038,"Personal trainer",21348831
23039,Sauna,21348831
23040,"Coffee shop",21348831
23041,Restaurant,21348831
23042,"Breakfast available",21348831
23043,"Breakfast buffet",21348831
23044,"Complimentary welcome drink",21348831
23045,"Happy hour",21348831
23046,"Outdoor dining area",21348831
23047,"Snack bar",21348831
23048,"Special diet menus",21348831
23049,"Wine / champagne",21348831
23050,"Children Activities (Kid / Family Friendly)",21348831
23051,"Highchairs available",21348831
